name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,sunrise,sunset
"15022, USA",2024-04-07T22:00:00,7.8,5.8,1.2,63.02,0,2,,0,0,15.5,10.8,93.3,1023,29,24.1,73,0.3,0,10,Partially cloudy,partly-cloudy-night,,6:53:04,19:50:52
"15022, USA",2024-04-07T23:00:00,6.6,4.3,1.1,67.93,0,2,,0,0,15.8,11.2,100,1023,30,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:53:04,19:50:52
"15022, USA",2024-04-08T00:00:00,6,3.8,0.9,69.79,0,2,,0,0,15.1,10.1,103.3,1023,32.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T01:00:00,5.4,3.3,0.7,71.71,0,2,,0,0,14,9,106.7,1023,35.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T02:00:00,4.8,2.9,0.5,73.69,0.7,2,rain,0,0,13.3,7.9,110,1023,38,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T03:00:00,4.4,2.3,0.5,75.78,0,9,,0,0,13,8.3,110,1023,37.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T04:00:00,4,1.7,0.5,77.93,0,9,,0,0,13,8.6,110,1022,36.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T05:00:00,3.6,1.2,0.5,80.16,0,9,,0,0,12.6,9,110,1022,36,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T06:00:00,3.8,1.3,0.6,79.61,0,9,,0,0,13.3,9.4,113.3,1022,37.3,24.1,3,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T07:00:00,4.1,1.7,0.8,79.08,0,9,,0,0,14,9.4,116.7,1022,38.7,24.1,6,0,0,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T08:00:00,4.3,1.8,0.9,78.55,2.6,9,rain,0,0,14.8,9.7,120,1022,40,24.1,9,0,0,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T09:00:00,6.5,4.2,1.8,71.92,0,17,,0,0,16.2,11.2,133.3,1022,43.3,23,107,0.4,1,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T10:00:00,8.8,6.8,2.8,66.01,0,17,,0,0,17.6,12.2,146.7,1022,46.7,21.8,206,0.7,2,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T11:00:00,11,11,3.7,60.71,0,17,,0,0,19.1,13.7,160,1022,50,20.7,304,1.1,3,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T12:00:00,12.5,12.5,4.3,57.35,0,17,,0,0,19.8,14,170,1022,53.7,21.8,321,1.2,3,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T13:00:00,13.9,13.9,4.8,54.21,0,17,,0,0,20.5,14.4,180,1021,57.3,23,337,1.2,3,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T14:00:00,15.4,15.4,5.4,51.3,0,17,,0,0,21.2,14.8,190,1021,61,24.1,354,1.3,4,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T15:00:00,15.4,15.4,5.7,52.38,0,22,,0,0,21.2,14.4,190,1020,60,24.1,250,0.9,3,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T16:00:00,15.5,15.5,5.9,52.77,0,22,,0,0,21.6,14.4,190,1020,59,24.1,145,0.5,1,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T17:00:00,15.5,15.5,6.2,53.88,0,22,,0,0,21.6,14,190,1019,58,24.1,41,0.1,0,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T18:00:00,14.6,14.6,6.2,57.09,0,22,,0,0,20.5,13.7,186.7,1019,58.3,24.1,36,0.1,0,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T19:00:00,13.8,13.8,6.1,59.71,0,22,,0,0,19.8,13.3,183.3,1018,58.7,24.1,30,0.1,0,10,Partially cloudy,partly-cloudy-day,,6:51:30,19:51:53
"15022, USA",2024-04-08T20:00:00,12.9,12.9,6.1,63.32,0.2,22,rain,0,0,18.7,13,180,1018,59,24.1,25,0.1,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T21:00:00,12.2,12.2,6.1,66.29,0,22,,0,0,18.4,12.6,176.7,1018,58.3,24.1,17,0.1,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T22:00:00,11.4,11.4,6.2,70.37,0,22,,0,0,18.4,12.2,173.3,1017,57.7,24.1,8,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-08T23:00:00,10.7,10.7,6.2,73.72,0,22,,0,0,18,11.9,170,1017,57,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:51:30,19:51:53
"15022, USA",2024-04-09T00:00:00,10.3,10.3,6.3,76.23,0,22,,0,0,17.6,11.9,173.3,1017,58.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T01:00:00,9.9,8.2,6.4,78.84,0,22,,0,0,16.9,11.5,176.7,1017,59.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T02:00:00,9.5,7.7,6.5,81.55,0,22,,0,0,16.6,11.5,180,1017,61,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T03:00:00,9.3,7.6,6.6,83.22,0,19,,0,0,16.2,11.2,183.3,1017,61,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T04:00:00,9,7.3,6.6,84.92,0,19,,0,0,16.2,10.8,186.7,1018,61,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T05:00:00,8.8,7.1,6.7,86.67,0,19,,0,0,15.8,10.4,190,1018,61,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T06:00:00,8.9,7,6.7,86.08,0,19,,0,0,17.3,11.5,193.3,1018,60.7,24.1,1,0,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T07:00:00,9,6.9,6.7,85.51,0,19,,0,0,19.1,13,196.7,1019,60.3,24.1,1,0,0,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T08:00:00,9.1,6.9,6.7,84.93,0,19,,0,0,20.5,14,200,1019,60,24.1,2,0,0,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T09:00:00,10.8,10.8,7.3,78.98,0,17,,0,0,22.3,14.8,206.7,1019,56.3,24.1,39,0.1,0,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T10:00:00,12.6,12.6,8,73.55,0,17,,0,0,23.8,15.5,213.3,1020,52.7,24.1,75,0.3,1,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T11:00:00,14.3,14.3,8.6,68.58,0,17,,0,0,25.6,16.2,220,1020,49,24.1,112,0.4,1,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T12:00:00,15.8,15.8,8.7,62.69,0,17,,0,0,26.6,17.3,226.7,1019,46,24.1,170,0.6,2,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T13:00:00,17.2,17.2,8.8,57.74,0,17,,0,0,27.7,18.7,233.3,1019,43,24.1,227,0.8,2,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T14:00:00,18.7,18.7,8.9,52.9,0,17,,0,0,28.8,19.8,240,1018,40,24.1,285,1,3,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T15:00:00,19,19,8.8,51.56,0,19,,0,0,29.2,19.8,243.3,1018,38.7,24.1,392,1.4,4,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T16:00:00,19.4,19.4,8.6,49.62,0,19,,0,0,29.5,19.4,246.7,1018,37.3,24.1,498,1.8,5,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T17:00:00,19.7,19.7,8.5,48.37,0,19,,0,0,29.9,19.4,250,1018,36,24.1,605,2.2,6,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T18:00:00,18.4,18.4,8.4,52.11,0,19,,0,0,28.1,18.4,256.7,1018,37.3,24.1,539,1.9,5,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T19:00:00,17.1,17.1,8.4,56.55,0,19,,0,0,26.6,17.6,263.3,1019,38.7,24.1,472,1.7,5,10,Partially cloudy,partly-cloudy-day,,6:49:56,19:52:54
"15022, USA",2024-04-09T20:00:00,15.8,15.8,8.3,61.02,3.6,19,rain,0,0,24.8,16.6,270,1019,40,24.1,406,1.5,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T21:00:00,14.8,14.8,8.1,64.19,0,22,,0,0,23.8,16.2,266.7,1020,38.7,24.1,271,1,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T22:00:00,13.7,13.7,7.8,67.53,0,22,,0,0,23,15.8,263.3,1020,37.3,24.1,135,0.5,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-09T23:00:00,12.7,12.7,7.6,71.11,0,25.8,,0,0,22,15.5,260,1021,36,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:49:56,19:52:54
"15022, USA",2024-04-10T00:00:00,11.9,11.9,7.3,73.43,0,25.8,,0,0,21.6,15.1,250,1021,39.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:48:23,19:53:55
"15022, USA",2024-04-10T01:00:00,11.1,11.1,7.1,76.37,0,25.8,,0,0,21.2,14.4,240,1020,43.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:48:23,19:53:55
"15022, USA",2024-04-10T02:00:00,10.2,10.2,7.1,81.08,4.2,25.8,rain,0,0,8.6,4.3,38.7,1020,85.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,,6:48:23,19:53:55
"15022, USA",2024-04-10T03:00:00,10,10,7.1,82.17,0,22.6,,0,0,7.2,4,27.5,1020,90.3,24.1,0,0,0,10,Overcast,cloudy,,6:48:23,19:53:55
"15022, USA",2024-04-10T04:00:00,9.8,9.8,7.2,83.85,0,22.6,,0,0,5.8,4,16.2,1020,94.9,24.1,0,0,0,10,Overcast,cloudy,,6:48:23,19:53:55
"15022, USA",2024-04-10T05:00:00,9.6,9.6,7.2,84.99,0,22.6,,0,0,4.3,3.6,5,1020,99.6,24.1,0,0,0,10,Overcast,cloudy,,6:48:23,19:53:55
"15022, USA",2024-04-10T06:00:00,9.4,9.4,7.2,86.14,0,22.6,,0,0,6.5,4.3,16.2,1020,77.3,24.1,7,0,0,10,Partially cloudy,partly-cloudy-night,,6:48:23,19:53:55
"15022, USA",2024-04-10T07:00:00,9.1,8.6,7.1,87.29,0,22.6,,0,0,9,5.4,27.3,1021,55.1,24.1,14,0.1,0,10,Partially cloudy,partly-cloudy-day,,6:48:23,19:53:55
"15022, USA",2024-04-10T08:00:00,8.9,8.1,7.1,88.48,3.6,22.6,rain,0,0,11.2,6.1,38.5,1021,32.8,24.1,21,0.1,0,10,Partially cloudy,partly-cloudy-day,,6:48:23,19:53:55
"15022, USA",2024-04-10T09:00:00,10.9,10.9,7.4,78.99,0,35.5,,0,0,8.3,5.8,48.4,1021,54.7,24.1,161,0.6,2,10,Partially cloudy,partly-cloudy-day,,6:48:23,19:53:55
"15022, USA",2024-04-10T10:00:00,12.9,12.9,7.6,70.18,0,35.5,,0,0,5.8,5.4,58.4,1020,76.6,24.1,302,1.1,3,10,Partially cloudy,partly-cloudy-day,,6:48:23,19:53:55
"15022, USA",2024-04-10T11:00:00,14.9,14.9,7.9,62.91,0,35.5,,0,0,2.9,5,68.3,1020,98.5,24.1,442,1.6,4,10,Overcast,cloudy,,6:48:23,19:53:55
"15022, USA",2024-04-10T12:00:00,16.3,16.3,8.6,60.31,0,35.5,,0,0,4.7,4.7,92,1019,98.9,24.1,547,2,5,10,Overcast,cloudy,,6:48:23,19:53:55
"15022, USA",2024-04-10T13:00:00,17.8,17.8,9.3,57.5,0,35.5,,0,0,6.5,4.7,115.7,1018,99.4,24.1,653,2.4,7,10,Overcast,cloudy,,6:48:23,19:53:55
"15022, USA",2024-04-10T14:00:00,19.2,19.2,10,55.2,0.2,35.5,rain,0,0,8.3,4.3,139.4,1017,99.8,24.1,758,2.7,8,10,Overcast,cloudy,,6:48:23,19:53:55
"15022, USA",2024-04-10T15:00:00,18.8,18.8,10.6,58.91,0,45.2,rain,0,0,9,5,140.2,1016,99.9,24.1,606,2.2,6,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-10T16:00:00,18.5,18.5,11.1,62.06,0,45.2,rain,0,0,9.7,5.4,141.1,1016,99.9,24.1,454,1.6,5,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-10T17:00:00,18.1,18.1,11.7,66.21,0,45.2,rain,0,0,10.4,6.1,141.9,1015,100,24.1,302,1.1,3,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-10T18:00:00,16.8,16.8,12.1,73.8,0,45.2,rain,0,0,14,6.8,139,1015,100,24,232,0.8,2,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-10T19:00:00,15.6,15.6,12.6,82.33,0,45.2,rain,0,0,18,7.6,136,1015,100,23.9,162,0.6,2,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-10T20:00:00,14.3,14.3,13,91.89,6.2,45.2,rain,0,0,21.6,8.3,133.1,1015,100,23.8,92,0.3,0,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-10T21:00:00,14.2,14.2,12.9,91.89,0,48.4,rain,0,0,25.9,9.4,131.8,1015,100,23.9,61,0.2,0,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-10T22:00:00,14.1,14.1,12.8,91.88,0,48.4,rain,0,0,29.9,10.1,130.4,1014,100,24,31,0.1,0,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-10T23:00:00,14,14,12.7,91.87,0,48.4,rain,0,0,34.2,11.2,129.1,1014,100,24.1,0,0,0,10,"Rain, Overcast",rain,,6:48:23,19:53:55
"15022, USA",2024-04-11T00:00:00,13.9,13.9,12.7,92.47,0,48.4,rain,0,0,29.5,9.7,129,1013,100,24.1,0,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T01:00:00,13.9,13.9,12.7,92.47,0,48.4,rain,0,0,24.8,7.9,128.8,1013,100,24.1,0,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T02:00:00,13.8,13.8,12.7,93.08,0,48.4,rain,0,0,20.2,6.5,128.7,1012,100,24.1,0,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T03:00:00,13.6,13.6,12.5,93.06,0,48.4,rain,0,0,20.5,6.5,131.8,1011,100,24.1,0,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T04:00:00,13.4,13.4,12.3,93.05,0,48.4,rain,0,0,20.9,6.5,134.9,1011,100,24.1,0,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T05:00:00,13.2,13.2,12.1,93.04,0,48.4,rain,0,0,21.2,6.5,138,1010,100,24.1,0,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T06:00:00,13.3,13.3,12.2,93.05,0,48.4,rain,0,0,23.4,6.5,131.7,1010,100,24.1,1,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T07:00:00,13.3,13.3,12.2,93.05,0,48.4,rain,0,0,25.9,6.5,125.5,1009,100,24.1,2,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T08:00:00,13.4,13.4,12.3,93.05,0,48.4,rain,0,0,28.1,6.5,119.2,1009,100,24.1,3,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T09:00:00,14.4,14.4,12.6,88.94,0,58.1,rain,0,0,31.7,9,129.8,1009,100,24.1,21,0.1,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T10:00:00,15.5,15.5,12.9,84.5,0,58.1,rain,0,0,34.9,11.2,140.4,1008,100,24.1,40,0.1,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T11:00:00,16.5,16.5,13.2,80.84,0,58.1,rain,0,0,38.5,13.7,151,1008,100,24.1,58,0.2,1,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T12:00:00,16.6,16.6,13.3,80.86,0,58.1,rain,0,0,37.1,13.3,154.1,1007,100,24.1,95,0.3,1,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T13:00:00,16.6,16.6,13.4,81.39,0,58.1,rain,0,0,35.6,13,157.1,1006,100,24.1,132,0.5,1,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T14:00:00,16.7,16.7,13.5,81.4,0.8,58.1,rain,0,0,34.2,12.6,160.2,1005,100,24.1,169,0.6,2,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T15:00:00,16.7,16.7,13.9,83.54,0,61.3,rain,0,0,29.2,10.8,159.7,1004,100,22.4,186,0.7,2,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T16:00:00,16.6,16.6,14.2,85.73,0,61.3,rain,0,0,24.5,8.6,159.1,1003,100,20.7,203,0.7,2,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T17:00:00,16.6,16.6,14.6,87.97,0,61.3,rain,0,0,19.4,6.8,158.6,1002,100,19,220,0.8,2,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T18:00:00,16.1,16.1,14.6,90.82,0,61.3,rain,0,0,21.2,6.8,140.7,1001,100,13.7,158,0.6,2,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T19:00:00,15.6,15.6,14.5,93.17,0,61.3,rain,0,0,23.4,7.2,122.9,1001,100,8.4,95,0.3,1,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T20:00:00,15.1,15.1,14.5,96.21,0,61.3,rain,0,0,25.2,7.2,105,1000,100,3.1,33,0.1,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T21:00:00,14.8,14.8,14.3,96.82,0,61.3,rain,0,0,21.2,6.1,103.7,1000,100,3.2,22,0.1,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T22:00:00,14.4,14.4,14.2,98.71,0,61.3,rain,0,0,16.9,5.4,102.4,999,100,3.2,11,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-11T23:00:00,14.1,14.1,14,99.35,0,61.3,rain,0,0,13,4.3,101.1,999,100,3.3,0,0,0,10,"Rain, Overcast",rain,,6:46:51,19:54:57
"15022, USA",2024-04-12T00:00:00,14.3,14.3,14.1,98.71,0,61.3,rain,0,0,17.6,5.4,142,999,100,3.3,0,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T01:00:00,14.4,14.4,14.2,98.71,0,61.3,rain,0,0,22.3,6.8,182.9,998,99.9,3.2,0,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T02:00:00,14.6,14.6,14.3,98.08,0,61.3,rain,0,0,27,7.9,223.8,998,99.9,3.2,0,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T03:00:00,13.4,13.4,13.1,98.06,0,71,rain,0,0,25.2,9.4,254.4,998,99.9,2.2,0,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T04:00:00,12.2,12.2,11.9,98.04,0,71,rain,0,0,23.4,10.8,285.1,998,100,1.3,0,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T05:00:00,11,11,10.7,98.03,0,71,rain,0,0,21.6,12.2,315.7,998,100,0.3,0,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T06:00:00,10.3,10.3,9.8,96.71,0,71,rain,0,0,22.7,12.2,322.6,998,100,5,0,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T07:00:00,9.5,7.6,8.9,96.04,0,71,rain,0,0,24.1,12.6,329.5,999,100,9.6,1,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T08:00:00,8.8,6.7,8,94.72,0,71,rain,0,0,25.2,12.6,336.4,999,100,14.3,1,0,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T09:00:00,8.4,5.9,7.4,93.42,0,67.7,rain,0,0,27.7,14.8,335.6,999,100,17.6,15,0.1,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T10:00:00,8,5.2,6.9,92.76,0,67.7,rain,0,0,29.9,16.6,334.9,1000,100,20.8,30,0.1,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T11:00:00,7.6,4.4,6.3,91.47,0,67.7,rain,0,0,32.4,18.7,334.1,1000,100,24.1,44,0.2,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T12:00:00,6.2,2.6,5.1,92.66,0,67.7,rain,0,0,34.9,19.1,331.3,1001,100,16.1,46,0.2,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T13:00:00,4.8,0.8,4,94.55,0,67.7,rain,0,0,37.8,19.8,328.6,1001,100,8.1,49,0.2,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T14:00:00,3.4,-1,2.8,95.84,0.5,67.7,rain,0,0,40.3,20.2,325.8,1002,100,0.1,51,0.2,1,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T15:00:00,3.2,-1.3,2.7,96.52,0,61.3,rain,0,0,40.3,20.2,324.4,1003,100,0.1,48,0.2,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T16:00:00,3.1,-1.4,2.5,95.83,0,61.3,rain,0,0,40.7,20.2,323,1003,100,0.1,45,0.2,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T17:00:00,2.9,-1.6,2.4,96.51,0,61.3,rain,0,0,40.7,20.2,321.6,1004,100,0.1,42,0.2,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T18:00:00,2.8,-1.7,2.3,96.51,0,61.3,rain,0,0,40,19.4,315.2,1005,100,0.1,35,0.1,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T19:00:00,2.6,-1.8,2.2,97.19,0,61.3,rain,0,0.1,39.2,18.7,308.9,1005,100,0,29,0.1,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T20:00:00,2.5,-1.9,2.1,97.19,0.1,61.3,rain,0,0.1,38.5,18,302.5,1006,100,0,22,0.1,0,10,"Rain, Overcast",rain,,6:45:19,19:55:58
"15022, USA",2024-04-12T21:00:00,2.2,-2.1,1.8,97.19,0,22.6,,0,0.2,38.2,17.3,297.1,1006,100,0,15,0.1,0,10,Overcast,cloudy,,6:45:19,19:55:58
"15022, USA",2024-04-12T22:00:00,1.9,-2.4,1.5,97.18,0,22.6,,0,0.2,37.4,16.6,291.7,1007,100,0,7,0,0,10,Overcast,cloudy,,6:45:19,19:55:58
"15022, USA",2024-04-12T23:00:00,1.6,-2.6,1.2,97.17,0,22.6,,0,0.3,37.1,15.8,286.3,1007,100,0,0,0,0,10,Overcast,cloudy,,6:45:19,19:55:58
"15022, USA",2024-04-13T00:00:00,1.5,-2.9,1.1,97.17,0,22.6,,0,0.3,38.2,16.6,285.6,1007,100,0,0,0,0,10,Overcast,cloudy,,6:43:47,19:56:59
"15022, USA",2024-04-13T01:00:00,1.3,-3.2,0.9,97.17,0,22.6,,0,0.4,39.6,17.3,284.8,1006,100,0,0,0,0,10,Overcast,cloudy,,6:43:47,19:56:59
"15022, USA",2024-04-13T02:00:00,1.2,-3.5,0.8,97.16,0.1,22.6,"rain,snow",0,0.4,40.7,18,284.1,1006,100,0,0,0,0,10,Overcast,cloudy,,6:43:47,19:56:59
"15022, USA",2024-04-13T03:00:00,1,-3.8,0.6,97.16,0,16.1,,0,0.6,42.5,18.7,282.4,1006,100,0,0,0,0,10,Overcast,cloudy,,6:43:47,19:56:59
"15022, USA",2024-04-13T04:00:00,0.8,-4.2,0.5,97.86,0,16.1,,0,0.9,44.6,19.4,280.6,1005,100,0,0,0,0,10,Overcast,cloudy,,6:43:47,19:56:59
"15022, USA",2024-04-13T05:00:00,0.6,-4.6,0.3,97.85,0,16.1,,0,1.1,46.4,20.2,278.9,1005,100,0,0,0,0,10,Overcast,cloudy,,6:43:47,19:56:59
"15022, USA",2024-04-13T06:00:00,0.5,-4.7,0.2,97.85,0,16.1,,0,1.5,46.4,20.5,278.7,1006,100,0.1,3,0,0,10,Overcast,fog,,6:43:47,19:56:59
"15022, USA",2024-04-13T07:00:00,0.3,-5.1,0,97.85,0,16.1,,0,1.8,46.1,21.2,278.6,1006,100,0.1,7,0,0,10,Overcast,fog,,6:43:47,19:56:59
"15022, USA",2024-04-13T08:00:00,0.2,-5.3,-0.1,97.85,0.5,16.1,"rain,snow",0.2,2.2,46.1,21.6,278.4,1007,100,0.2,10,0,0,10,Overcast,fog,,6:43:47,19:56:59
"15022, USA",2024-04-13T09:00:00,0.5,-5,0.1,97.15,0,19.4,,0,2.3,45.7,22.7,278.3,1007,100,0.5,73,0.3,1,10,Overcast,fog,,6:43:47,19:56:59
